user_id,total_jobs,on_time_deliveries,cancelled_jobs,income_volatility,repeat_customers,peer_ratings,jobs_last_6m,jobs_last_12m,transaction_volume,customer_feedback_score,lifescore
704,133,171,7,0.6763610678727241,48,3.26,241,193,18084,3,544.2934387942818
705,94,366,19,0.6796331823951436,25,2.95,137,203,90447,2,1000.0
706,432,372,31,0.9459246440320865,4,2.71,125,471,5383,3,263.5894114758657
707,395,19,49,0.29582409749653604,21,4.29,209,65,93313,2,221.6897064361478
708,439,100,13,0.0011120941961874076,78,2.99,122,239,35361,8,376.0494758061973
709,236,189,49,0.2719545593981987,12,4.23,9,498,81294,5,458.55333399363246
710,296,304,27,0.217891379626744,27,3.48,192,37,62331,3,505.210216170835
711,268,207,45,0.6618345851139982,32,3.54,100,329,96057,5,367.5412064792666
712,183,325,23,0.633711599765529,22,3.67,247,80,21529,8,659.7297314818496
713,413,133,14,0.5934613827047238,96,3.42,25,219,59574,7,358.474898291312
714,376,232,21,0.0162434432094537,17,2.75,156,457,89627,6,406.1101993000087
715,476,441,29,0.7287780544506475,29,3.27,132,193,97917,1,372.8359841353278
716,427,472,3,0.3235304124854915,25,4.16,128,434,31932,1,538.9678194004363
717,211,428,12,0.6650559890066311,15,4.16,150,384,2908,1,692.5419738431669
718,246,128,22,0.5565784285021533,76,3.22,25,365,31358,8,414.2613345875173
719,196,480,7,0.3427309254279072,38,3.65,58,50,31412,8,937.3976343449415
720,118,159,17,0.13457626710410775,32,2.98,142,493,84710,7,622.8934950848468
721,55,40,11,0.09441889766048095,25,3.03,156,269,82032,6,446.45818976701673
722,485,150,30,0.8315183331122236,47,2.56,108,450,3928,4,203.4254573107851
723,115,317,13,0.918397542081558,64,4.74,115,423,66158,1,980.244780942765
724,171,246,33,0.6497880467642996,37,3.03,217,353,31632,9,591.6002563631833
725,170,383,17,0.10343411486048337,1,3.07,221,93,33309,1,765.8439325480991
726,209,90,33,0.4020272168882407,5,3.2,120,55,10280,4,238.1230142202974
727,243,489,10,0.7289392001051572,45,2.82,192,449,41449,3,669.4335321424794
728,56,342,40,0.7798208840100681,49,4.1,61,168,88171,7,1000.0
729,287,359,11,0.1182186222910886,37,2.69,132,353,27957,5,524.1699596061727
730,388,316,48,3.071884538241587e-05,87,2.84,155,16,37895,5,504.8305109583374
731,202,466,14,0.712137045880605,17,4.11,154,483,71499,4,833.0695413707449
732,32,303,30,0.35659617598620563,26,3.35,200,342,94057,1,1000.0
733,298,15,48,0.25448133161826025,40,4.27,166,447,99151,5,250.45677151304193
734,236,161,28,0.01289746978952544,71,3.89,124,145,22695,4,505.58206762649235
735,374,301,25,0.5402994067614997,91,3.14,74,192,75893,8,506.8274807945044
736,380,478,17,0.8511507354259817,73,4.13,160,206,64123,2,554.9135521922877
737,305,156,31,0.9576316462725879,16,2.79,99,181,26176,8,233.72934721099242
738,292,67,21,0.5657449506132892,61,3.84,103,406,19409,1,205.41954304498205
739,388,318,37,0.5144613277398942,28,3.59,171,358,57967,4,332.59792623109536
740,81,83,16,0.0850563854892411,57,3.17,46,285,1987,3,507.77786503375194
741,103,375,22,0.5488728015425998,69,4.01,155,87,55462,5,1000.0
742,387,104,23,0.3799790789653946,77,4.68,74,425,68501,5,400.1201010235701
743,236,460,49,0.6071352808835769,21,5.0,212,453,97854,5,778.5671811483463
744,361,234,7,0.3887263478765467,5,4.02,6,187,27015,4,357.2731138232208
745,416,464,40,0.24029912345036675,25,3.51,156,36,95727,8,533.2460405868734
746,206,206,5,0.0949652752283765,38,3.06,149,129,67404,3,491.9377108653995
747,38,468,4,0.31491844458889573,11,3.14,113,290,51281,4,1000.0
748,196,77,43,0.09664483428775228,98,3.7,69,317,38146,1,388.87023713734567
749,119,87,28,0.17689695082398393,13,3.42,74,205,49231,7,390.5264597294693
750,415,175,27,0.9873361585795459,21,4.78,73,286,30032,1,205.13455486259025
751,464,183,10,0.4441035569066186,50,3.42,125,27,29305,2,299.77989129591094
752,252,103,0,0.5318717665050166,22,3.43,113,304,55306,7,259.9298351531976
753,422,190,42,0.8736185287372153,47,3.46,64,280,89176,1,217.40417541954466
754,95,283,18,0.9955689004906878,70,4.59,182,62,19318,3,1000.0
755,284,87,8,0.5827144493446815,49,4.13,97,303,14246,6,289.88824719469056
756,474,259,26,0.8124738210441717,88,4.04,16,441,34844,6,395.4899488880558
757,303,91,33,0.32694102433667527,12,3.34,107,61,33602,6,249.71877590405387
758,225,173,43,0.3057439574472911,84,4.54,179,225,22584,2,506.6896333781179
759,242,473,3,0.4027037209945602,9,2.6,199,81,16169,2,702.7570132431168
760,403,338,35,0.6725072626736491,54,4.68,116,37,26968,6,485.95784233470505
761,71,112,17,0.6821916892550988,8,3.78,69,478,7385,5,538.283360784968
762,358,395,14,0.3152394346494508,78,3.5,159,409,74758,7,648.0081464265198
763,386,116,12,0.1332099241366287,51,3.74,52,261,26444,7,372.91132852959794
764,163,146,18,0.6323962564655086,1,4.17,92,383,63497,5,381.1743731705568
765,392,116,48,0.12832586218876452,24,2.53,66,409,6362,8,320.2368016332667
766,88,33,5,0.5784925082293301,12,4.68,48,44,9250,6,270.1948297436537
767,118,468,47,0.693422128056309,97,3.62,151,410,69354,5,1000.0
768,415,496,11,0.7006114963944516,50,3.36,191,210,37368,4,504.333149297329
769,44,96,36,0.7534721106595967,57,2.85,140,258,45109,7,821.6181545762149
770,455,411,16,0.8728594215656645,33,3.6,59,108,81589,4,449.65337639692183
771,398,293,22,0.49995899196478844,34,3.74,112,317,58645,5,400.40919155525813
772,488,353,25,0.7302491895295712,2,3.51,51,486,57997,5,298.006241247474
773,72,379,28,0.6191727353658367,58,4.2,6,496,28426,1,1000.0
774,170,345,32,0.18663993979768256,69,3.55,226,475,40023,1,829.7529055058541
775,163,143,26,0.025689644869408168,47,4.9,226,149,60267,3,528.3276247415641
776,76,358,24,0.28454138567693377,63,4.0,117,92,25892,3,1000.0
777,58,324,9,0.4430337063376194,18,4.52,171,57,60232,2,1000.0
778,128,469,46,0.6171059444286563,66,2.77,177,287,95897,2,1000.0
779,200,103,22,0.8499593305032054,81,3.49,164,388,60225,6,333.49525580999875
780,61,227,20,0.19624571670616564,72,3.34,197,257,17007,1,1000.0
781,205,157,20,0.1255497898984771,75,3.92,170,392,80777,6,528.8115232331792
782,442,79,42,0.9634799474743275,4,4.65,209,186,45858,5,177.18692603922
783,417,90,12,0.10804455937640711,66,2.7,15,61,46073,6,313.1310025814417
784,242,213,36,0.47849107010718916,10,2.68,142,88,90438,5,403.61150478221305
785,141,157,32,0.5855637287933019,93,4.63,116,394,91042,7,630.6530994247988
786,152,419,23,0.5413744209074383,67,3.03,191,331,84098,1,965.7729823891924
787,182,417,43,0.0860321570329432,68,4.17,94,73,21239,3,947.0821241790474
788,234,330,10,0.05702691400361937,0,3.86,59,17,63969,6,617.5380110876063
789,240,107,16,0.10548342746103567,90,4.58,152,223,14065,1,402.2332509171963
790,254,487,3,0.5855876838726125,91,2.81,213,34,42291,7,750.7577692931997
791,350,431,46,0.5443448876343211,62,2.82,21,459,39805,4,548.1411690733937
792,165,319,24,0.23374079203674425,28,3.89,72,265,99831,3,725.4088895428505
793,258,238,29,0.6377741418455916,81,4.87,137,252,19443,9,596.4586918784125
794,95,305,8,0.8200675020556494,11,3.54,192,466,10290,1,985.7024534455329
795,28,442,20,0.041578959846593766,76,3.32,155,466,1211,8,1000.0
796,93,116,19,0.4981299435480424,40,4.02,178,470,84634,1,483.208163907394
797,461,488,18,0.6893104121026903,1,4.83,56,207,20072,5,473.1428254097475
798,420,281,18,0.2523119270696871,36,4.59,142,103,44290,8,488.2807394877348
799,272,369,11,0.3077709052931491,44,4.99,178,216,86186,6,693.9917753325773
800,249,470,36,0.6136379029893838,79,2.56,160,444,16115,7,790.951786223876
801,26,124,41,0.8979352934437369,47,2.78,101,446,6149,8,1000.0
802,193,476,16,0.8099244203028994,23,4.02,175,24,42992,6,808.6978390963887
803,160,344,36,0.5831302190995835,98,4.55,158,187,18716,6,953.751958222198
804,187,464,47,0.7302217177572492,21,3.21,187,464,98724,6,858.7840895657075
805,189,444,38,0.3648224702077987,99,3.1,246,387,14621,5,962.7136339717457
806,412,279,27,0.6409655280987577,10,4.47,52,84,7820,8,359.27428634987297
807,453,17,40,0.46618159112755697,57,2.64,33,113,43800,2,143.3832584322458
808,302,99,34,0.1899361364575609,45,3.42,31,303,56043,7,380.2808759277915
809,141,296,46,0.7017382738772572,28,3.76,150,177,31399,4,729.4936754801203
810,213,342,47,0.556464637348822,34,3.9,108,459,15002,1,569.459269882724
811,24,318,17,0.3586215819535914,14,4.32,64,124,44098,5,1000.0
812,48,464,13,0.9113391900786307,59,3.39,206,48,46511,3,1000.0
813,184,468,34,0.020934117826733267,94,4.03,110,467,54243,4,1000.0
814,441,426,43,0.315773151249496,41,3.96,73,373,29750,7,586.7955668577421
815,358,131,40,0.05688139777764656,42,3.87,206,282,92610,5,384.9943301587282
816,155,235,6,0.7665273162216272,79,4.1,118,144,18310,4,634.912830774816
817,384,168,40,0.7021074541137926,73,3.15,25,383,56398,1,249.21567890764646
818,340,167,12,0.33135221873631704,48,2.71,156,241,83542,6,359.5139215230646
819,361,26,17,0.675662902207073,63,2.8,106,48,76207,6,219.98841174410185
820,164,147,36,0.39593722619594984,31,3.06,135,461,45345,7,430.7322184820014
821,346,496,12,0.7562537914224343,63,3.75,236,300,94430,1,605.4916374633513
822,236,318,35,0.4541836627367061,1,4.6,99,316,92729,4,554.1650918340213
823,320,307,30,0.41227972783166555,23,4.25,194,56,52843,9,537.4310280782518
824,151,477,1,0.934729915488301,86,4.47,109,45,11222,6,1000.0
825,311,314,15,0.25087909989070023,65,3.38,233,329,90322,2,479.94701571513235
826,89,242,8,0.12044733999656543,37,3.51,129,104,32509,4,1000.0
827,271,285,8,0.5845431132594582,30,3.48,6,482,1386,6,506.5728319055628
828,434,57,37,0.9693218122841789,25,2.98,70,370,65334,4,76.59544747594285
829,294,446,10,0.37783921372718665,28,2.65,235,22,68170,7,588.4689040853893
830,464,357,21,0.06203676362878152,66,3.98,117,155,41878,3,521.5867019840965
831,383,340,32,0.33930526730956745,77,4.97,174,414,70669,6,592.3652918796644
832,201,316,35,0.5059316543195584,24,2.92,240,377,39349,4,578.034581763276
833,186,378,44,0.1619230066322137,47,2.62,166,74,22952,3,787.3733435556394
834,110,393,22,0.658102218056492,64,4.45,46,237,91352,3,1000.0
835,221,441,44,0.9977493890102006,52,3.13,24,251,22529,2,679.5954206656794
836,365,35,44,0.4517394759814438,66,4.57,101,17,72303,3,312.54254957645617
837,38,421,33,0.35472855673021264,89,4.26,72,313,42521,1,1000.0
838,58,121,8,0.40070416683446664,17,4.86,177,350,19383,3,784.3381890017077
839,145,350,23,0.11514617839520114,8,3.52,240,52,5901,9,949.0201990322726
840,470,317,7,0.8832736014262238,37,4.15,79,253,43889,4,402.06672406876925
841,192,131,6,0.414825655521352,86,3.66,129,190,15633,3,474.3001765158153
842,160,138,35,0.3872744114248413,20,4.08,174,94,63244,8,469.8973258108985
843,261,413,17,0.6596902729304743,64,3.62,51,164,20163,1,625.7371928705109
844,239,295,2,0.4420334209311235,20,2.97,9,284,60019,5,531.2161587507502
845,145,306,27,0.648233468807846,26,3.77,221,32,11707,1,708.5977217782673
846,77,217,5,0.061446290130787506,69,3.82,53,124,89112,7,1000.0
847,167,65,43,0.8137233437222274,43,4.53,128,315,84597,5,261.77655179073975
848,495,285,43,0.9405039528794026,99,4.34,41,444,46101,2,396.5263060566178
849,475,338,20,0.648765386159386,27,4.16,166,308,45706,1,325.26154235477037
850,336,291,27,0.9545659288588108,44,2.78,205,108,78084,7,368.082908906109
851,402,155,39,0.1514323143699633,16,4.3,202,113,16115,1,289.6978661074175
852,380,484,0,0.4774161894803537,39,3.75,150,381,76379,3,565.4571015165042
853,442,289,35,0.6018067339454473,2,4.74,210,60,40979,6,353.6730029415268
854,20,304,20,0.5817366474211867,75,4.8,23,371,41641,6,1000.0
855,406,348,42,0.40146177908904324,75,2.64,210,121,70377,7,519.8634793927554
856,480,395,34,0.3380844093662614,65,4.55,44,462,7416,1,452.5418683992385
857,367,466,12,0.1268240225504188,45,2.59,21,253,11633,7,606.7541043690118
858,209,387,48,0.3917424505622782,85,3.42,192,178,1594,2,796.7746560725323
859,210,66,9,0.16266081510548513,86,3.86,103,81,15393,6,401.3857570785886
860,388,41,43,0.7343656764922184,29,2.87,97,148,36380,8,190.07660340028175
861,428,171,46,0.20883093549458998,68,4.37,46,345,46056,5,442.42204965398787
862,331,253,9,0.05856530528453385,8,2.52,213,240,89279,3,360.54059820882367
863,436,170,45,0.5523661378172343,84,2.92,127,248,98507,8,381.1802819212403
864,441,305,12,0.5952297327194016,10,3.95,111,481,5861,8,310.4625473800197
865,136,150,36,0.8719130612805055,68,4.29,76,262,37126,4,545.2198993245169
866,153,158,37,0.5769816124176819,98,4.79,69,478,81382,8,662.0076859814436
867,77,120,23,0.3454808537234457,90,4.26,113,445,92713,5,737.9243911116631
868,63,434,1,0.8030118815263205,65,4.18,57,416,34682,5,1000.0
869,192,172,21,0.5402788931874211,87,3.49,232,58,19228,3,435.7585911910737
870,179,160,16,0.07928028463119174,30,2.5,139,431,25009,7,450.68903315058213
871,192,16,35,0.5658505603132467,32,2.8,242,312,1094,9,217.3838657263168
872,336,447,13,0.9080185454216624,38,3.84,137,81,81636,9,561.9991628913102
873,322,91,9,0.39631262549822055,93,4.19,28,272,53221,1,340.4681557011874
874,168,146,34,0.29632580189980007,45,3.54,32,331,99453,1,434.95338211433
875,99,104,24,0.14346945701802005,36,4.33,66,231,18430,5,565.8938402913594
876,393,359,2,0.15144552193535732,91,3.8,239,86,36571,1,573.8206684410211
877,232,364,46,0.4327714843418189,59,2.69,21,71,55486,4,624.3790648845262
878,222,473,37,0.5956798241615295,30,2.98,233,480,91510,1,731.6545481724611
879,271,277,16,0.08061540516960175,10,4.6,24,166,97665,2,483.80695348499773
880,248,365,11,0.9395685890251657,86,4.31,7,303,63294,2,638.7512284974712
881,183,122,23,0.7551336174451959,1,4.74,169,134,21860,4,308.7087233151767
882,246,88,28,0.5866239182836627,26,2.79,222,238,73812,8,248.4643150294527
883,166,53,42,0.8284386709389908,98,4.98,147,349,67087,2,328.0895067260134
884,39,411,24,0.08018675681211329,1,3.02,55,170,9486,9,1000.0
885,460,173,35,0.4768388777331244,20,2.53,180,38,84063,9,237.1373575512811
886,421,85,25,0.6300931268616634,57,4.99,140,123,50607,2,279.243822809094
887,66,461,37,0.8286529061182892,4,3.2,145,88,10745,1,1000.0
888,252,326,0,0.7834695600492677,51,4.17,180,32,79533,9,569.0748269685938
889,324,255,19,0.27706924971339963,44,2.94,7,115,19330,2,382.5142302781103
890,33,440,27,0.9408801695592043,84,3.95,197,140,41078,8,1000.0
891,162,459,15,0.12434584143087035,92,4.76,77,366,56332,3,1000.0
892,434,312,46,0.8751336186211521,19,3.3,163,486,55532,1,248.8318306452625
893,20,454,16,0.9709402496046186,60,4.18,109,182,91365,1,1000.0
894,392,50,39,0.17715352322262556,37,2.97,122,273,44336,2,180.4408408114266
895,73,98,27,0.7220660642037853,19,4.06,158,351,9070,7,492.0827125932721
896,393,466,11,0.040285518777998464,24,3.34,213,382,2320,6,563.4110119010231
897,278,388,26,0.40542282513915495,1,3.03,188,294,90043,2,490.8868851799033
898,163,277,41,0.516283299197674,31,3.28,38,11,39921,4,634.7150734714876
899,490,324,46,0.5806452259096341,25,2.95,141,242,7589,2,293.08683616530556
900,460,399,29,0.9359372482485595,69,4.75,66,378,65409,1,397.06029718312266
901,478,186,40,0.6722506872941947,40,3.49,124,260,93995,3,215.8730871016116
902,31,390,33,0.481277951219237,66,3.11,119,443,16589,4,1000.0
903,349,187,36,0.8096750362658893,96,3.62,17,330,37375,5,361.28824043385185
904,243,376,5,0.9505328209544089,0,3.3,73,117,44085,5,554.7361825227797
905,291,61,6,0.022066148682290843,50,4.36,173,285,61840,7,417.5724992725766
906,475,393,31,0.9825212722560387,4,4.93,81,189,44200,8,341.77271105947716
907,377,155,31,0.08613213906368034,12,3.6,5,222,99704,9,313.8508293340443
908,479,389,24,0.8143867792687614,18,4.65,93,302,27732,7,401.8231594191741
909,427,420,32,0.2803347525514125,11,3.91,51,81,98047,5,523.0321857818831
910,175,132,6,0.13217965775387175,47,2.89,8,292,23426,9,497.9252948825814
911,392,291,11,0.4398556397138349,24,4.23,232,184,31982,8,440.5369161430076
912,27,228,15,0.6439565794476135,56,3.78,195,132,60720,9,1000.0
913,141,234,15,0.380951845023475,34,4.13,184,236,17746,8,760.3524823405975
914,367,407,42,0.05456540828269896,75,4.72,14,399,29514,6,689.3584015085473
915,183,40,35,0.5994611396587166,93,3.6,32,453,65889,4,342.0921799350491
916,109,23,12,0.9024032761106747,4,4.75,125,310,4851,9,171.17415975002615
917,155,285,6,0.3832153659472517,97,4.38,130,437,20796,9,911.8857628981651
918,205,24,35,0.21633277763082703,21,3.72,138,92,77034,9,258.71909797740847
919,335,486,46,0.4425773459328154,76,4.01,159,262,63798,3,682.2988499764891
920,197,392,8,0.04836271104878087,56,3.31,144,155,99388,3,839.3563935719868
921,47,135,31,0.8204875844802748,46,4.96,66,129,63985,6,1000.0
922,239,139,10,0.8263408109501867,53,4.17,184,74,35592,6,380.53843202687676
923,376,184,7,0.5880004634296284,2,2.61,180,290,45845,6,260.3638431228375
924,60,86,32,0.3531028889383895,52,3.32,71,292,16930,5,679.5784655914631
925,247,166,22,0.7997833644457834,83,4.06,178,400,22159,5,418.13380447246993
926,211,222,24,0.5546870247883672,30,2.64,229,437,96072,2,387.98914033771354
927,430,63,7,0.8259323085500162,68,2.56,78,115,90788,7,163.71611762110413
928,466,168,44,0.6314587925830206,87,3.63,99,422,25003,4,339.77625182720396
929,164,361,21,0.7844054732127973,32,3.33,147,488,36139,3,770.7757490673856
930,220,307,3,0.59856299321776,71,3.6,203,309,53452,8,623.7464387395221
931,436,82,39,0.4141410682156662,87,3.16,40,116,23205,4,319.6883705523582
932,231,64,2,0.9579458599261376,49,2.91,146,45,97059,4,166.4329839411393
933,480,166,28,0.5411138248788447,83,4.22,116,156,57955,8,364.2718101964187
934,239,33,40,0.6050895185405384,15,3.79,210,271,8464,1,113.37939235655303
935,259,114,28,0.22048763941474925,75,3.0,135,418,83646,9,397.3842465601547
936,432,74,33,0.6256507894272765,76,3.3,117,168,73657,7,250.28620823562602
937,416,181,33,0.5716076494829438,38,3.98,249,274,10840,2,294.92221482675404
938,65,216,27,0.18483839794702495,88,2.68,114,477,41768,6,1000.0
939,54,359,12,0.059587097353143714,45,2.87,118,211,10461,8,1000.0
940,272,160,14,0.6043593197147711,95,2.68,71,430,21927,5,367.4147220584977
941,409,417,22,0.7636922693503205,87,4.53,130,164,90934,6,570.8420175033468
942,101,178,43,0.5234013709220082,46,4.38,90,22,99622,8,753.0435611189382
943,390,472,25,0.2267726253196457,43,4.38,23,306,16329,6,628.3355413728536
944,275,495,3,0.6665219766930349,8,4.29,231,393,16791,9,674.6556720737728
945,216,453,25,0.08010572660960225,86,4.17,208,331,53627,9,971.9714936060559
946,322,256,39,0.4418337048019546,49,3.69,186,94,15372,9,502.6723543289936
947,428,83,8,0.1633667583984202,76,4.11,73,490,93890,6,334.8502954795513
948,469,189,4,0.18445905105988336,59,2.6,14,289,49469,9,390.8402144053002
949,29,63,31,0.20229394915820365,95,4.05,237,254,88073,3,917.2521813249765
950,331,497,19,0.3867070570439779,14,4.44,165,309,35370,5,591.5519173679082
951,305,122,49,0.051150205620397626,35,3.75,145,371,52408,2,270.97107880840855
952,261,240,10,0.3977934409290982,62,3.39,132,363,91941,8,560.3266778298123
953,270,175,14,0.5117074471147008,68,3.19,103,325,24703,4,338.93540850177067
954,384,133,31,0.4832942849663252,85,4.11,183,18,16234,6,381.4329054910634
955,24,163,27,0.38278410040304056,79,4.23,36,395,8532,6,1000.0
956,138,479,21,0.8391466080707525,40,4.68,207,256,36416,5,1000.0
957,308,164,40,0.1453266924205041,73,3.36,116,321,73439,1,377.48616289895926
958,393,446,16,0.505696743781374,23,4.42,234,423,19242,7,557.0099948124309
959,84,307,25,0.062041416956554296,81,3.9,28,287,51254,8,1000.0
960,165,157,43,0.07115567887790974,48,4.71,39,247,80324,1,531.9471987654933
961,243,433,6,0.5738658496770963,17,3.82,87,212,36249,7,700.5197874706465
962,258,490,41,0.566018424887821,6,3.79,74,256,96049,4,680.7089372297551
963,196,469,25,0.878033512844457,3,3.94,172,244,86078,6,780.3477565538115
964,286,174,24,0.5578736756600732,89,4.37,186,90,33294,9,526.5127431713776
965,360,25,9,0.9597910204048502,68,4.91,113,365,60784,5,230.39248483200637
966,301,152,44,0.04869484839992977,59,2.68,176,22,4684,8,373.3383707924775
967,82,471,18,0.09800768478074107,54,2.63,194,336,24795,5,1000.0
968,236,92,10,0.04406586157038139,15,4.84,238,25,61301,2,330.5579207171335
969,361,91,12,0.18527685033354002,98,3.82,103,490,70187,4,380.1869323246507
970,334,455,7,0.5412701109416781,89,4.04,200,54,11431,2,641.5770407808309
971,302,268,39,0.645572181427428,81,3.71,37,330,76667,7,488.58701986469873
972,196,423,3,0.0455851579486688,28,2.73,209,148,90627,7,903.6006094282819
973,480,272,46,0.9459708898455993,22,4.42,60,335,91381,3,230.21799303801924
974,436,334,30,0.842165376650381,13,4.37,168,157,91027,7,368.68299828387404
975,117,305,27,0.2966124821570931,78,3.28,186,364,56372,1,998.6656460188684
976,124,277,10,0.07718753022646796,48,3.27,239,245,71366,1,867.05218984173
977,118,99,42,0.16988707321905727,32,4.59,151,200,95176,9,540.9221257379653
978,404,160,0,0.12694441375497267,24,2.68,175,110,73870,6,293.25152438060286
979,424,337,48,0.12328377929894685,20,4.7,16,114,48387,5,467.3102874013852
980,330,56,46,0.5185616886657339,16,3.14,15,483,53927,6,162.04820475488233
981,25,388,37,0.2458474424934003,22,3.98,74,259,10304,6,1000.0
982,495,139,23,0.35813971652914445,56,4.84,144,405,18032,1,306.90795507836646
983,484,181,46,0.9895053333843224,80,4.2,223,455,92291,5,354.8376045491091
984,216,439,30,0.6843142489253448,57,3.54,45,103,60486,9,838.0888130274058
985,370,255,40,0.9489806670470013,13,4.22,157,229,66552,4,225.46161799423118
986,152,473,45,0.1425565550331156,92,3.36,110,484,74844,3,1000.0
987,377,294,49,0.38213947483256927,19,3.19,7,307,30654,1,340.78341696538337
988,278,202,25,0.5547318032823543,29,4.99,7,348,40244,2,362.34573689832007
989,456,316,48,0.07675806188873802,18,4.38,88,462,6942,3,460.73249565763376
990,42,33,49,0.004187443627957865,52,4.11,160,451,51697,4,501.1065182590031
991,72,82,4,0.6704343337969175,55,3.39,155,142,3693,7,511.49784229328094
992,184,232,19,0.6418195168014353,76,2.62,180,370,57751,6,568.1230391195583
993,221,116,40,0.41078880999961176,81,2.58,199,164,82098,8,428.40919374572087
994,477,56,10,0.48964407603203264,22,3.89,174,37,7259,9,243.1352120647934
995,102,302,32,0.4154430005920896,61,4.41,220,291,5942,6,1000.0
996,164,181,49,0.024005044844888856,32,3.84,111,484,48419,7,579.6685020028443
997,104,123,37,0.3353716062174624,17,4.6,172,125,57105,4,578.7667517217545
998,97,50,26,0.17708225539728983,72,2.58,138,314,66907,2,360.77515584417193
999,476,246,33,0.09842418910136874,32,3.42,24,243,28383,9,409.11727458144514
1000,385,243,14,0.9567204338893498,31,3.09,143,414,24404,9,296.71436661957125
1001,20,367,31,0.5993597250421656,60,3.62,100,10,73656,4,1000.0
1002,70,178,20,0.7286562842366027,53,2.68,128,357,6702,3,852.9561435133694
1003,192,401,45,0.3153637432661175,16,4.89,159,249,74883,6,881.3464411396311
1004,224,87,4,0.3931471294940152,18,3.06,25,67,57332,3,224.63856299198432
1005,279,150,5,0.23692399389672347,90,4.81,240,344,40419,1,480.63332372434576
1006,465,367,37,0.09696567096542474,69,3.56,244,192,91576,4,512.7986482843462
1007,468,393,21,0.1790316374415838,98,4.96,118,346,89078,1,556.162307174494
1008,388,84,17,0.7975140452964858,33,3.89,17,35,74844,2,168.0799817674297
1009,307,439,13,0.6775458051837758,83,4.83,90,477,40242,3,618.9004589098079
1010,53,210,9,0.5469288759854769,24,2.51,39,418,35142,8,1000.0
1011,367,283,45,0.47508987286676807,67,4.37,51,86,97226,4,435.2978806776241
1012,114,63,12,0.9224342836561245,73,4.76,218,426,8393,4,415.8201858680296
1013,91,330,30,0.0727349477786684,73,2.85,160,226,70939,9,1000.0
1014,58,144,29,0.28060081323791597,87,2.74,153,337,70082,7,1000.0
1015,173,458,2,0.34993785357071405,84,3.56,242,334,29893,2,1000.0
1016,269,19,29,0.7824258122127878,10,4.83,150,271,10388,3,128.97556008036744
1017,181,442,5,0.9925146201619713,90,3.86,163,32,63969,4,929.2532380626535
1018,457,41,28,0.24067051475715306,15,3.82,192,253,37660,4,189.94245000394483
1019,137,174,7,0.8743073341370806,89,2.85,129,167,90244,8,539.3760474344651
1020,278,163,43,0.8306227604317913,60,2.5,114,215,25726,6,302.65215984475304
1021,398,278,44,0.22465739764176662,93,4.53,41,319,80544,3,543.5257641528684
1022,325,244,42,0.3993325801992226,79,2.72,25,96,63996,9,513.9002626522773
1023,287,214,43,0.4096728692925191,6,4.08,18,276,1111,8,426.10898901176364
1024,468,64,32,0.9782206685265583,15,4.79,221,424,18545,9,185.07142794058362
1025,73,81,16,0.18089190137889832,98,3.02,95,143,41168,5,653.701495223564
1026,255,314,47,0.799157971104782,15,4.16,236,276,3379,3,496.06944999018367
1027,408,395,10,0.3341927141731099,39,2.7,64,342,96773,4,452.82758241306533
1028,497,72,12,0.7308703457761604,11,4.01,128,277,88346,5,190.91238578006687
1029,241,273,49,0.42001100429566285,34,2.91,27,459,42120,9,587.4483591963865
1030,270,356,10,0.57835976311654,20,4.34,227,62,18809,9,587.3523779895853
1031,332,340,30,0.8326117733261311,49,3.25,115,108,53813,3,392.42259825031164
1032,420,144,27,0.8041655649838841,42,3.66,128,256,75005,7,247.07076209504365
1033,131,229,43,0.8664231835397002,99,4.0,161,45,28967,6,725.2498171744444
1034,274,186,5,0.05961732534465902,16,2.93,179,410,10748,4,389.94686172280933
1035,322,272,40,0.6920505530397448,31,4.35,34,37,24424,5,379.07641595781445
1036,426,116,15,0.13998737672176287,40,3.26,119,229,87512,2,302.5260783833407
1037,226,223,3,0.415818568018411,5,4.16,94,415,24914,7,459.4363302805663
1038,248,305,34,0.5485884150546885,87,2.9,216,111,96603,4,605.6493122309729
1039,360,368,47,0.40273948474683074,26,4.22,42,272,79478,2,409.2802943451996
1040,417,485,25,0.5196116758030075,19,2.82,87,280,20491,6,461.8146823388669
1041,85,300,11,0.9965263087986191,24,3.56,31,233,50454,2,1000.0
1042,94,130,10,0.13521731371285473,65,3.12,221,148,71069,2,666.3775917972505
1043,454,278,36,0.6754560453364256,8,4.37,108,289,52925,7,380.7539164588352
1044,122,164,24,0.3960009663856152,91,3.16,234,460,90119,1,554.8978826084233
1045,441,314,17,0.13300979890732878,52,4.7,120,295,38049,7,550.8172410679466
1046,211,456,18,0.15873676337430953,60,4.73,219,463,28821,5,977.3896882032508
1047,271,50,22,0.9492731062456169,37,2.99,225,259,96797,1,105.99820601695755
1048,245,467,37,0.879601496711762,2,4.03,19,331,30945,6,676.4760533504875
1049,313,347,17,0.9070419604150218,83,2.72,191,326,18384,7,511.673743727518
1050,325,491,25,0.9915327758273865,69,3.48,7,87,29410,1,577.5482864734411
1051,117,301,5,0.20831539000851795,96,4.28,14,306,78734,9,1000.0
1052,357,317,3,0.35543933736406175,54,4.15,211,347,64766,7,559.3389161069498
1053,305,325,43,0.6692190299248667,0,4.06,124,316,95890,1,395.87825488904787
1054,354,222,28,0.48380253986064725,69,3.21,212,437,8169,3,380.6685988179649
